waveform	Ch0		Gen	
t0	10/3/2021  19:53:50.428034		10/3/2021  19:53:50.428036	
delta t	5.000000E-6		5.000000E-6	

time[0]	Ch0	time[1]	Gen
10/3/2021  19:53:50.432254	1.770467E+0	10/3/2021  19:53:50.432256	1.301283E+0
10/3/2021  19:53:50.432259	1.694613E+0	10/3/2021  19:53:50.432261	1.227064E+0
10/3/2021  19:53:50.432264	1.616470E+0	10/3/2021  19:53:50.432266	1.150883E+0
10/3/2021  19:53:50.432269	1.536692E+0	10/3/2021  19:53:50.432271	1.073721E+0
10/3/2021  19:53:50.432274	1.455934E+0	10/3/2021  19:53:50.432276	9.949240E-1
10/3/2021  19:53:50.432279	1.372560E+0	10/3/2021  19:53:50.432281	9.158004E-1
10/3/2021  19:53:50.432284	1.288532E+0	10/3/2021  19:53:50.432286	8.350420E-1
10/3/2021  19:53:50.432289	1.203523E+0	10/3/2021  19:53:50.432291	7.536296E-1
10/3/2021  19:53:50.432294	1.116879E+0	10/3/2021  19:53:50.432296	6.712364E-1
10/3/2021  19:53:50.432299	1.028601E+0	10/3/2021  19:53:50.432301	5.872084E-1
10/3/2021  19:53:50.432304	9.396683E-1	10/3/2021  19:53:50.432306	5.041612E-1
10/3/2021  19:53:50.432309	8.507359E-1	10/3/2021  19:53:50.432311	4.204602E-1
10/3/2021  19:53:50.432314	7.604957E-1	10/3/2021  19:53:50.432316	3.383939E-1
10/3/2021  19:53:50.432319	6.686207E-1	10/3/2021  19:53:50.432321	2.569816E-1
10/3/2021  19:53:50.432324	5.767457E-1	10/3/2021  19:53:50.432326	1.778579E-1
10/3/2021  19:53:50.432329	4.838899E-1	10/3/2021  19:53:50.432331	1.016769E-1
10/3/2021  19:53:50.432334	3.907071E-1	10/3/2021  19:53:50.432336	3.857413E-2
10/3/2021  19:53:50.432339	2.978512E-1	10/3/2021  19:53:50.432341	2.608836E-3
10/3/2021  19:53:50.432344	2.036875E-1	10/3/2021  19:53:50.432346	-7.853796E-3
10/3/2021  19:53:50.432349	1.095239E-1	10/3/2021  19:53:50.432351	-1.471990E-2
10/3/2021  19:53:50.432354	1.536017E-2	10/3/2021  19:53:50.432356	-2.191296E-2
10/3/2021  19:53:50.432359	-7.913047E-2	10/3/2021  19:53:50.432361	-2.779819E-2
10/3/2021  19:53:50.432364	-1.736211E-1	10/3/2021  19:53:50.432366	-3.401037E-2
10/3/2021  19:53:50.432369	-2.674578E-1	10/3/2021  19:53:50.432371	-4.087648E-2
10/3/2021  19:53:50.432374	-3.616215E-1	10/3/2021  19:53:50.432376	-4.578083E-2
10/3/2021  19:53:50.432379	-4.544774E-1	10/3/2021  19:53:50.432381	-5.101215E-2
10/3/2021  19:53:50.432384	-5.466793E-1	10/3/2021  19:53:50.432386	-5.689738E-2
10/3/2021  19:53:50.432389	-6.398621E-1	10/3/2021  19:53:50.432391	-6.376348E-2
10/3/2021  19:53:50.432394	-7.323910E-1	10/3/2021  19:53:50.432396	-6.997567E-2
10/3/2021  19:53:50.432399	-8.223043E-1	10/3/2021  19:53:50.432401	-7.586090E-2
10/3/2021  19:53:50.432404	-9.131984E-1	10/3/2021  19:53:50.432406	-8.043830E-2
10/3/2021  19:53:50.432409	-1.001804E+0	10/3/2021  19:53:50.432411	-8.697745E-2
10/3/2021  19:53:50.432414	-1.090736E+0	10/3/2021  19:53:50.432416	-9.155485E-2
10/3/2021  19:53:50.432419	-1.178688E+0	10/3/2021  19:53:50.432421	-9.645921E-2
10/3/2021  19:53:50.432424	-1.263697E+0	10/3/2021  19:53:50.432426	-1.033253E-1
10/3/2021  19:53:50.432429	-1.349359E+0	10/3/2021  19:53:50.432431	-1.092105E-1
10/3/2021  19:53:50.432434	-1.432733E+0	10/3/2021  19:53:50.432436	-1.141149E-1
10/3/2021  19:53:50.432439	-1.514473E+0	10/3/2021  19:53:50.432441	-1.190193E-1
10/3/2021  19:53:50.432444	-1.595558E+0	10/3/2021  19:53:50.432446	-1.239236E-1
10/3/2021  19:53:50.432449	-1.673701E+0	10/3/2021  19:53:50.432451	-1.278471E-1
10/3/2021  19:53:50.432454	-1.751190E+0	10/3/2021  19:53:50.432456	-1.334054E-1
10/3/2021  19:53:50.432459	-1.826717E+0	10/3/2021  19:53:50.432461	-1.396176E-1
10/3/2021  19:53:50.432464	-1.900936E+0	10/3/2021  19:53:50.432466	-1.428871E-1
10/3/2021  19:53:50.432469	-1.973521E+0	10/3/2021  19:53:50.432471	-1.481184E-1
10/3/2021  19:53:50.432474	-2.043816E+0	10/3/2021  19:53:50.432476	-1.530228E-1
10/3/2021  19:53:50.432479	-2.111497E+0	10/3/2021  19:53:50.432481	-1.556385E-1
10/3/2021  19:53:50.432484	-2.176888E+0	10/3/2021  19:53:50.432486	-1.598889E-1
10/3/2021  19:53:50.432489	-2.240972E+0	10/3/2021  19:53:50.432491	-1.651202E-1
10/3/2021  19:53:50.432494	-2.302767E+0	10/3/2021  19:53:50.432496	-1.687168E-1
10/3/2021  19:53:50.432499	-2.361619E+0	10/3/2021  19:53:50.432501	-1.719863E-1
10/3/2021  19:53:50.432504	-2.418183E+0	10/3/2021  19:53:50.432506	-1.749289E-1
10/3/2021  19:53:50.432509	-2.473111E+0	10/3/2021  19:53:50.432511	-1.785255E-1
10/3/2021  19:53:50.432514	-2.525424E+0	10/3/2021  19:53:50.432516	-1.814681E-1
10/3/2021  19:53:50.432519	-2.575449E+0	10/3/2021  19:53:50.432521	-1.844107E-1
10/3/2021  19:53:50.432524	-2.622531E+0	10/3/2021  19:53:50.432526	-1.876803E-1
10/3/2021  19:53:50.432529	-2.666343E+0	10/3/2021  19:53:50.432531	-1.912768E-1
10/3/2021  19:53:50.432534	-2.709174E+0	10/3/2021  19:53:50.432536	-1.938925E-1
10/3/2021  19:53:50.432539	-2.747755E+0	10/3/2021  19:53:50.432541	-1.955272E-1
10/3/2021  19:53:50.432544	-2.783721E+0	10/3/2021  19:53:50.432546	-1.971620E-1
10/3/2021  19:53:50.432549	-2.817724E+0	10/3/2021  19:53:50.432551	-1.991238E-1
10/3/2021  19:53:50.432554	-2.848785E+0	10/3/2021  19:53:50.432556	-2.014125E-1
10/3/2021  19:53:50.432559	-2.877230E+0	10/3/2021  19:53:50.432561	-2.033742E-1
10/3/2021  19:53:50.432564	-2.901752E+0	10/3/2021  19:53:50.432566	-2.046821E-1
10/3/2021  19:53:50.432569	-2.925293E+0	10/3/2021  19:53:50.432571	-2.072977E-1
10/3/2021  19:53:50.432574	-2.944584E+0	10/3/2021  19:53:50.432576	-2.079516E-1
10/3/2021  19:53:50.432579	-2.960278E+0	10/3/2021  19:53:50.432581	-2.072977E-1
10/3/2021  19:53:50.432584	-2.975318E+0	10/3/2021  19:53:50.432586	-2.082786E-1
10/3/2021  19:53:50.432589	-2.985453E+0	10/3/2021  19:53:50.432591	-2.095864E-1
10/3/2021  19:53:50.432594	-2.993954E+0	10/3/2021  19:53:50.432596	-2.115482E-1
10/3/2021  19:53:50.432599	-2.998859E+0	10/3/2021  19:53:50.432601	-2.118751E-1
10/3/2021  19:53:50.432604	-3.000820E+0	10/3/2021  19:53:50.432606	-2.102403E-1
10/3/2021  19:53:50.432609	-2.999186E+0	10/3/2021  19:53:50.432611	-2.108942E-1
10/3/2021  19:53:50.432614	-2.995262E+0	10/3/2021  19:53:50.432616	-2.099134E-1
10/3/2021  19:53:50.432619	-2.988396E+0	10/3/2021  19:53:50.432621	-2.095864E-1
10/3/2021  19:53:50.432624	-2.978587E+0	10/3/2021  19:53:50.432626	-2.086055E-1
10/3/2021  19:53:50.432629	-2.965836E+0	10/3/2021  19:53:50.432631	-2.086055E-1
10/3/2021  19:53:50.432634	-2.950796E+0	10/3/2021  19:53:50.432636	-2.082786E-1
10/3/2021  19:53:50.432639	-2.931505E+0	10/3/2021  19:53:50.432641	-2.066438E-1
10/3/2021  19:53:50.432644	-2.910580E+0	10/3/2021  19:53:50.432646	-2.030473E-1
10/3/2021  19:53:50.432649	-2.885731E+0	10/3/2021  19:53:50.432651	-2.017394E-1
10/3/2021  19:53:50.432654	-2.857940E+0	10/3/2021  19:53:50.432656	-2.010855E-1
10/3/2021  19:53:50.432659	-2.828187E+0	10/3/2021  19:53:50.432661	-1.994507E-1
10/3/2021  19:53:50.432664	-2.796472E+0	10/3/2021  19:53:50.432666	-1.971620E-1
10/3/2021  19:53:50.432669	-2.759199E+0	10/3/2021  19:53:50.432671	-1.948733E-1
10/3/2021  19:53:50.432674	-2.722253E+0	10/3/2021  19:53:50.432676	-1.929116E-1
10/3/2021  19:53:50.432679	-2.680075E+0	10/3/2021  19:53:50.432681	-1.896420E-1
10/3/2021  19:53:50.432684	-2.636263E+0	10/3/2021  19:53:50.432686	-1.857185E-1
10/3/2021  19:53:50.432689	-2.591470E+0	10/3/2021  19:53:50.432691	-1.827759E-1
10/3/2021  19:53:50.432694	-2.542426E+0	10/3/2021  19:53:50.432696	-1.811411E-1
10/3/2021  19:53:50.432699	-2.490767E+0	10/3/2021  19:53:50.432701	-1.775446E-1
10/3/2021  19:53:50.432704	-2.436492E+0	10/3/2021  19:53:50.432706	-1.746020E-1
10/3/2021  19:53:50.432709	-2.380909E+0	10/3/2021  19:53:50.432711	-1.700246E-1
10/3/2021  19:53:50.432714	-2.322057E+0	10/3/2021  19:53:50.432716	-1.657741E-1
10/3/2021  19:53:50.432719	-2.260916E+0	10/3/2021  19:53:50.432721	-1.628315E-1
10/3/2021  19:53:50.432724	-2.198140E+0	10/3/2021  19:53:50.432726	-1.582541E-1
10/3/2021  19:53:50.432729	-2.133076E+0	10/3/2021  19:53:50.432731	-1.546576E-1
10/3/2021  19:53:50.432734	-2.065396E+0	10/3/2021  19:53:50.432736	-1.500802E-1
10/3/2021  19:53:50.432739	-1.996408E+0	10/3/2021  19:53:50.432741	-1.458297E-1
10/3/2021  19:53:50.432744	-1.925131E+0	10/3/2021  19:53:50.432746	-1.405984E-1
10/3/2021  19:53:50.432749	-1.851566E+0	10/3/2021  19:53:50.432751	-1.350402E-1
10/3/2021  19:53:50.432754	-1.776039E+0	10/3/2021  19:53:50.432756	-1.304628E-1
10/3/2021  19:53:50.432759	-1.698877E+0	10/3/2021  19:53:50.432761	-1.258854E-1
10/3/2021  19:53:50.432764	-1.621061E+0	10/3/2021  19:53:50.432766	-1.222888E-1
10/3/2021  19:53:50.432769	-1.539648E+0	10/3/2021  19:53:50.432771	-1.164036E-1
10/3/2021  19:53:50.432774	-1.458890E+0	10/3/2021  19:53:50.432776	-1.095375E-1
10/3/2021  19:53:50.432779	-1.376497E+0	10/3/2021  19:53:50.432781	-1.052871E-1
10/3/2021  19:53:50.432784	-1.291488E+0	10/3/2021  19:53:50.432786	-9.940182E-2
10/3/2021  19:53:50.432789	-1.206806E+0	10/3/2021  19:53:50.432791	-9.449746E-2
10/3/2021  19:53:50.432794	-1.119835E+0	10/3/2021  19:53:50.432796	-8.926615E-2
10/3/2021  19:53:50.432799	-1.030903E+0	10/3/2021  19:53:50.432801	-8.370787E-2
10/3/2021  19:53:50.432804	-9.422976E-1	10/3/2021  19:53:50.432806	-7.716873E-2
10/3/2021  19:53:50.432809	-8.520574E-1	10/3/2021  19:53:50.432811	-6.997567E-2
10/3/2021  19:53:50.432814	-7.614902E-1	10/3/2021  19:53:50.432816	-6.441740E-2
10/3/2021  19:53:50.432819	-6.699422E-1	10/3/2021  19:53:50.432821	-5.918608E-2
10/3/2021  19:53:50.432824	-5.777403E-1	10/3/2021  19:53:50.432826	-5.362781E-2
10/3/2021  19:53:50.432829	-4.848844E-1	10/3/2021  19:53:50.432831	-4.708866E-2
10/3/2021  19:53:50.432834	-3.920285E-1	10/3/2021  19:53:50.432836	-4.120343E-2
10/3/2021  19:53:50.432839	-2.972109E-1	10/3/2021  19:53:50.432841	-3.499125E-2
10/3/2021  19:53:50.432844	-2.037012E-1	10/3/2021  19:53:50.432846	-2.747123E-2
10/3/2021  19:53:50.432849	-1.105184E-1	10/3/2021  19:53:50.432851	-2.125904E-2
10/3/2021  19:53:50.432854	-1.602773E-2	10/3/2021  19:53:50.432856	-1.406598E-2
10/3/2021  19:53:50.432859	7.846291E-2	10/3/2021  19:53:50.432861	-7.526838E-3
10/3/2021  19:53:50.432864	1.729536E-1	10/3/2021  19:53:50.432866	3.201352E-4
10/3/2021  19:53:50.432869	2.667903E-1	10/3/2021  19:53:50.432871	1.536017E-2
10/3/2021  19:53:50.432874	3.606270E-1	10/3/2021  19:53:50.432876	5.394112E-2
10/3/2021  19:53:50.432879	4.538098E-1	10/3/2021  19:53:50.432881	1.147552E-1
10/3/2021  19:53:50.432884	5.460118E-1	10/3/2021  19:53:50.432886	1.873397E-1
10/3/2021  19:53:50.432889	6.382137E-1	10/3/2021  19:53:50.432891	2.641746E-1
10/3/2021  19:53:50.432894	7.304156E-1	10/3/2021  19:53:50.432896	3.449331E-1
10/3/2021  19:53:50.432899	8.203289E-1	10/3/2021  19:53:50.432901	4.260185E-1
10/3/2021  19:53:50.432904	9.108960E-1	10/3/2021  19:53:50.432906	5.084117E-1
10/3/2021  19:53:50.432909	9.998284E-1	10/3/2021  19:53:50.432911	5.898240E-1
10/3/2021  19:53:50.432914	1.088107E+0	10/3/2021  19:53:50.432916	6.728712E-1
10/3/2021  19:53:50.432919	1.173770E+0	10/3/2021  19:53:50.432921	7.552644E-1
10/3/2021  19:53:50.432924	1.259759E+0	10/3/2021  19:53:50.432926	8.356959E-1
10/3/2021  19:53:50.432929	1.345095E+0	10/3/2021  19:53:50.432931	9.161273E-1
10/3/2021  19:53:50.432934	1.428796E+0	10/3/2021  19:53:50.432936	9.959049E-1
10/3/2021  19:53:50.432939	1.509882E+0	10/3/2021  19:53:50.432941	1.074702E+0
10/3/2021  19:53:50.432944	1.590967E+0	10/3/2021  19:53:50.432946	1.150556E+0
10/3/2021  19:53:50.432949	1.668783E+0	10/3/2021  19:53:50.432951	1.226410E+0
10/3/2021  19:53:50.432954	1.745291E+0	10/3/2021  19:53:50.432956	1.299648E+0
10/3/2021  19:53:50.432959	1.820818E+0	10/3/2021  19:53:50.432961	1.373867E+0
10/3/2021  19:53:50.432964	1.894383E+0	10/3/2021  19:53:50.432966	1.443836E+0
10/3/2021  19:53:50.432969	1.965660E+0	10/3/2021  19:53:50.432971	1.513478E+0
10/3/2021  19:53:50.432974	2.036937E+0	10/3/2021  19:53:50.432976	1.581812E+0
10/3/2021  19:53:50.432979	2.104617E+0	10/3/2021  19:53:50.432981	1.646550E+0
10/3/2021  19:53:50.432984	2.170662E+0	10/3/2021  19:53:50.432986	1.711287E+0
10/3/2021  19:53:50.432989	2.234419E+0	10/3/2021  19:53:50.432991	1.772428E+0
10/3/2021  19:53:50.432994	2.294579E+0	10/3/2021  19:53:50.432996	1.831281E+0
10/3/2021  19:53:50.432999	2.353431E+0	10/3/2021  19:53:50.433001	1.889806E+0
10/3/2021  19:53:50.433004	2.410322E+0	10/3/2021  19:53:50.433006	1.943100E+0
10/3/2021  19:53:50.433009	2.463943E+0	10/3/2021  19:53:50.433011	1.996067E+0
10/3/2021  19:53:50.433014	2.518218E+0	10/3/2021  19:53:50.433016	2.046745E+0
10/3/2021  19:53:50.433019	2.567588E+0	10/3/2021  19:53:50.433021	2.095135E+0
10/3/2021  19:53:50.433024	2.612708E+0	10/3/2021  19:53:50.433026	2.140909E+0
10/3/2021  19:53:50.433029	2.657175E+0	10/3/2021  19:53:50.433031	2.184721E+0
10/3/2021  19:53:50.433034	2.700333E+0	10/3/2021  19:53:50.433036	2.224283E+0
10/3/2021  19:53:50.433039	2.738587E+0	10/3/2021  19:53:50.433041	2.262210E+0
10/3/2021  19:53:50.433044	2.774879E+0	10/3/2021  19:53:50.433046	2.296868E+0
10/3/2021  19:53:50.433049	2.807575E+0	10/3/2021  19:53:50.433051	2.329563E+0
10/3/2021  19:53:50.433054	2.839290E+0	10/3/2021  19:53:50.433056	2.359970E+0
10/3/2021  19:53:50.433059	2.866754E+0	10/3/2021  19:53:50.433061	2.387108E+0
10/3/2021  19:53:50.433064	2.892584E+0	10/3/2021  19:53:50.433066	2.411303E+0
10/3/2021  19:53:50.433069	2.915144E+0	10/3/2021  19:53:50.433071	2.432228E+0
10/3/2021  19:53:50.433074	2.935415E+0	10/3/2021  19:53:50.433076	2.451192E+0
10/3/2021  19:53:50.433079	2.951109E+0	10/3/2021  19:53:50.433081	2.467539E+0
10/3/2021  19:53:50.433084	2.964514E+0	10/3/2021  19:53:50.433086	2.479964E+0
10/3/2021  19:53:50.433089	2.975631E+0	10/3/2021  19:53:50.433091	2.491080E+0
10/3/2021  19:53:50.433094	2.983478E+0	10/3/2021  19:53:50.433096	2.497946E+0
10/3/2021  19:53:50.433099	2.988055E+0	10/3/2021  19:53:50.433101	2.502197E+0
10/3/2021  19:53:50.433104	2.990344E+0	10/3/2021  19:53:50.433106	2.504159E+0
10/3/2021  19:53:50.433109	2.989690E+0	10/3/2021  19:53:50.433111	2.501870E+0
10/3/2021  19:53:50.433114	2.985767E+0	10/3/2021  19:53:50.433116	2.497619E+0
10/3/2021  19:53:50.433119	2.978901E+0	10/3/2021  19:53:50.433121	2.490753E+0
10/3/2021  19:53:50.433124	2.968438E+0	10/3/2021  19:53:50.433126	2.480945E+0
10/3/2021  19:53:50.433129	2.956340E+0	10/3/2021  19:53:50.433131	2.468520E+0
10/3/2021  19:53:50.433134	2.939666E+0	10/3/2021  19:53:50.433136	2.451519E+0
10/3/2021  19:53:50.433139	2.921683E+0	10/3/2021  19:53:50.433141	2.433209E+0
10/3/2021  19:53:50.433144	2.900431E+0	10/3/2021  19:53:50.433146	2.412284E+0
10/3/2021  19:53:50.433149	2.876890E+0	10/3/2021  19:53:50.433151	2.388089E+0
10/3/2021  19:53:50.433154	2.849425E+0	10/3/2021  19:53:50.433156	2.359644E+0
10/3/2021  19:53:50.433159	2.818365E+0	10/3/2021  19:53:50.433161	2.330217E+0
10/3/2021  19:53:50.433164	2.785669E+0	10/3/2021  19:53:50.433166	2.298503E+0
10/3/2021  19:53:50.433169	2.751011E+0	10/3/2021  19:53:50.433171	2.263191E+0
10/3/2021  19:53:50.433174	2.712430E+0	10/3/2021  19:53:50.433176	2.225591E+0
10/3/2021  19:53:50.433179	2.672869E+0	10/3/2021  19:53:50.433181	2.184721E+0
10/3/2021  19:53:50.433184	2.628402E+0	10/3/2021  19:53:50.433186	2.141236E+0
10/3/2021  19:53:50.433189	2.582628E+0	10/3/2021  19:53:50.433191	2.096770E+0
10/3/2021  19:53:50.433194	2.534566E+0	10/3/2021  19:53:50.433196	2.048707E+0
10/3/2021  19:53:50.433199	2.482906E+0	10/3/2021  19:53:50.433201	1.997702E+0
10/3/2021  19:53:50.433204	2.428958E+0	10/3/2021  19:53:50.433206	1.944408E+0
10/3/2021  19:53:50.433209	2.373703E+0	10/3/2021  19:53:50.433211	1.889806E+0
10/3/2021  19:53:50.433214	2.315504E+0	10/3/2021  19:53:50.433216	1.832915E+0
10/3/2021  19:53:50.433219	2.254036E+0	10/3/2021  19:53:50.433221	1.772428E+0
10/3/2021  19:53:50.433224	2.191588E+0	10/3/2021  19:53:50.433226	1.712268E+0
10/3/2021  19:53:50.433229	2.126850E+0	10/3/2021  19:53:50.433231	1.648185E+0
10/3/2021  19:53:50.433234	2.058843E+0	10/3/2021  19:53:50.433236	1.582466E+0
10/3/2021  19:53:50.433239	1.989201E+0	10/3/2021  19:53:50.433241	1.514459E+0
10/3/2021  19:53:50.433244	1.919232E+0	10/3/2021  19:53:50.433246	1.445144E+0
10/3/2021  19:53:50.433249	1.846648E+0	10/3/2021  19:53:50.433251	1.373867E+0
10/3/2021  19:53:50.433254	1.770794E+0	10/3/2021  19:53:50.433256	1.300629E+0
10/3/2021  19:53:50.433259	1.695593E+0	10/3/2021  19:53:50.433261	1.227391E+0
10/3/2021  19:53:50.433264	1.616470E+0	10/3/2021  19:53:50.433266	1.151210E+0
10/3/2021  19:53:50.433269	1.536365E+0	10/3/2021  19:53:50.433271	1.073067E+0
10/3/2021  19:53:50.433274	1.455607E+0	10/3/2021  19:53:50.433276	9.949240E-1
10/3/2021  19:53:50.433279	1.371906E+0	10/3/2021  19:53:50.433281	9.154734E-1
10/3/2021  19:53:50.433284	1.289186E+0	10/3/2021  19:53:50.433286	8.350420E-1
10/3/2021  19:53:50.433289	1.202542E+0	10/3/2021  19:53:50.433291	7.526487E-1
10/3/2021  19:53:50.433294	1.117206E+0	10/3/2021  19:53:50.433296	6.702555E-1
10/3/2021  19:53:50.433299	1.028274E+0	10/3/2021  19:53:50.433301	5.875353E-1
10/3/2021  19:53:50.433304	9.406491E-1	10/3/2021  19:53:50.433306	5.044882E-1
10/3/2021  19:53:50.433309	8.500820E-1	10/3/2021  19:53:50.433311	4.204602E-1
10/3/2021  19:53:50.433314	7.595148E-1	10/3/2021  19:53:50.433316	3.380670E-1
10/3/2021  19:53:50.433319	6.686207E-1	10/3/2021  19:53:50.433321	2.569816E-1
10/3/2021  19:53:50.433324	5.760918E-1	10/3/2021  19:53:50.433326	1.775310E-1
10/3/2021  19:53:50.433329	4.848708E-1	10/3/2021  19:53:50.433331	1.023308E-1
10/3/2021  19:53:50.433334	3.903801E-1	10/3/2021  19:53:50.433336	3.857413E-2
10/3/2021  19:53:50.433339	2.978512E-1	10/3/2021  19:53:50.433341	2.281879E-3
10/3/2021  19:53:50.433344	2.030336E-1	10/3/2021  19:53:50.433346	-7.199881E-3
10/3/2021  19:53:50.433349	1.091969E-1	10/3/2021  19:53:50.433351	-1.471990E-2
10/3/2021  19:53:50.433354	1.503321E-2	10/3/2021  19:53:50.433356	-2.093208E-2
10/3/2021  19:53:50.433359	-7.978439E-2	10/3/2021  19:53:50.433361	-2.812514E-2
10/3/2021  19:53:50.433364	-1.736211E-1	10/3/2021  19:53:50.433366	-3.368342E-2
10/3/2021  19:53:50.433369	-2.677848E-1	10/3/2021  19:53:50.433371	-4.022256E-2
10/3/2021  19:53:50.433374	-3.603137E-1	10/3/2021  19:53:50.433376	-4.545388E-2
10/3/2021  19:53:50.433379	-4.541504E-1	10/3/2021  19:53:50.433381	-5.133911E-2
10/3/2021  19:53:50.433384	-5.476602E-1	10/3/2021  19:53:50.433386	-5.787825E-2
10/3/2021  19:53:50.433389	-6.401891E-1	10/3/2021  19:53:50.433391	-6.474435E-2
10/3/2021  19:53:50.433394	-7.317371E-1	10/3/2021  19:53:50.433396	-6.964871E-2
10/3/2021  19:53:50.433399	-8.232851E-1	10/3/2021  19:53:50.433401	-7.586090E-2
10/3/2021  19:53:50.433404	-9.125445E-1	10/3/2021  19:53:50.433406	-8.240004E-2
10/3/2021  19:53:50.433409	-1.002458E+0	10/3/2021  19:53:50.433411	-8.697745E-2
10/3/2021  19:53:50.433414	-1.091063E+0	10/3/2021  19:53:50.433416	-9.188180E-2
10/3/2021  19:53:50.433419	-1.178688E+0	10/3/2021  19:53:50.433421	-9.678616E-2
10/3/2021  19:53:50.433424	-1.264023E+0	10/3/2021  19:53:50.433426	-1.033253E-1
10/3/2021  19:53:50.433429	-1.349686E+0	10/3/2021  19:53:50.433431	-1.095375E-1
10/3/2021  19:53:50.433434	-1.433060E+0	10/3/2021  19:53:50.433436	-1.141149E-1
10/3/2021  19:53:50.433439	-1.514473E+0	10/3/2021  19:53:50.433441	-1.190193E-1
10/3/2021  19:53:50.433444	-1.595558E+0	10/3/2021  19:53:50.433446	-1.245775E-1
10/3/2021  19:53:50.433449	-1.674028E+0	10/3/2021  19:53:50.433451	-1.285010E-1
10/3/2021  19:53:50.433454	-1.751190E+0	10/3/2021  19:53:50.433456	-1.343862E-1
10/3/2021  19:53:50.433459	-1.826717E+0	10/3/2021  19:53:50.433461	-1.389636E-1
10/3/2021  19:53:50.433464	-1.901263E+0	10/3/2021  19:53:50.433466	-1.432141E-1
10/3/2021  19:53:50.433469	-1.973521E+0	10/3/2021  19:53:50.433471	-1.484454E-1
10/3/2021  19:53:50.433474	-2.042836E+0	10/3/2021  19:53:50.433476	-1.520419E-1
10/3/2021  19:53:50.433479	-2.111497E+0	10/3/2021  19:53:50.433481	-1.562924E-1
10/3/2021  19:53:50.433484	-2.176561E+0	10/3/2021  19:53:50.433486	-1.595620E-1
10/3/2021  19:53:50.433489	-2.241626E+0	10/3/2021  19:53:50.433491	-1.638124E-1
10/3/2021  19:53:50.433494	-2.302767E+0	10/3/2021  19:53:50.433496	-1.680628E-1
10/3/2021  19:53:50.433499	-2.362927E+0	10/3/2021  19:53:50.433501	-1.726402E-1
10/3/2021  19:53:50.433504	-2.419163E+0	10/3/2021  19:53:50.433506	-1.752559E-1
10/3/2021  19:53:50.433509	-2.473765E+0	10/3/2021  19:53:50.433511	-1.785255E-1
10/3/2021  19:53:50.433514	-2.525098E+0	10/3/2021  19:53:50.433516	-1.801603E-1
10/3/2021  19:53:50.433519	-2.575122E+0	10/3/2021  19:53:50.433521	-1.847377E-1
10/3/2021  19:53:50.433524	-2.622204E+0	10/3/2021  19:53:50.433526	-1.886611E-1
10/3/2021  19:53:50.433529	-2.666343E+0	10/3/2021  19:53:50.433531	-1.916038E-1
10/3/2021  19:53:50.433534	-2.708848E+0	10/3/2021  19:53:50.433536	-1.929116E-1
10/3/2021  19:53:50.433539	-2.747428E+0	10/3/2021  19:53:50.433541	-1.961812E-1
10/3/2021  19:53:50.433544	-2.783721E+0	10/3/2021  19:53:50.433546	-1.981429E-1
10/3/2021  19:53:50.433549	-2.818051E+0	10/3/2021  19:53:50.433551	-2.004316E-1
10/3/2021  19:53:50.433554	-2.848131E+0	10/3/2021  19:53:50.433556	-2.014125E-1
10/3/2021  19:53:50.433559	-2.877230E+0	10/3/2021  19:53:50.433561	-2.033742E-1
10/3/2021  19:53:50.433564	-2.903060E+0	10/3/2021  19:53:50.433566	-2.059899E-1
10/3/2021  19:53:50.433569	-2.924966E+0	10/3/2021  19:53:50.433571	-2.072977E-1
10/3/2021  19:53:50.433574	-2.943603E+0	10/3/2021  19:53:50.433576	-2.066438E-1
10/3/2021  19:53:50.433579	-2.960278E+0	10/3/2021  19:53:50.433581	-2.076247E-1
10/3/2021  19:53:50.433584	-2.974991E+0	10/3/2021  19:53:50.433586	-2.095864E-1
10/3/2021  19:53:50.433589	-2.986107E+0	10/3/2021  19:53:50.433591	-2.099134E-1
10/3/2021  19:53:50.433594	-2.993300E+0	10/3/2021  19:53:50.433596	-2.102403E-1
10/3/2021  19:53:50.433599	-2.998205E+0	10/3/2021  19:53:50.433601	-2.105673E-1
10/3/2021  19:53:50.433604	-2.999512E+0	10/3/2021  19:53:50.433606	-2.108942E-1
10/3/2021  19:53:50.433609	-2.998859E+0	10/3/2021  19:53:50.433611	-2.108942E-1
10/3/2021  19:53:50.433614	-2.996243E+0	10/3/2021  19:53:50.433616	-2.095864E-1
10/3/2021  19:53:50.433619	-2.989050E+0	10/3/2021  19:53:50.433621	-2.086055E-1
10/3/2021  19:53:50.433624	-2.979241E+0	10/3/2021  19:53:50.433626	-2.095864E-1
10/3/2021  19:53:50.433629	-2.965836E+0	10/3/2021  19:53:50.433631	-2.095864E-1
10/3/2021  19:53:50.433634	-2.949488E+0	10/3/2021  19:53:50.433636	-2.069708E-1
10/3/2021  19:53:50.433639	-2.931505E+0	10/3/2021  19:53:50.433641	-2.056629E-1
10/3/2021  19:53:50.433644	-2.910253E+0	10/3/2021  19:53:50.433646	-2.046821E-1
10/3/2021  19:53:50.433649	-2.884750E+0	10/3/2021  19:53:50.433651	-2.033742E-1
10/3/2021  19:53:50.433654	-2.858267E+0	10/3/2021  19:53:50.433656	-2.007586E-1
10/3/2021  19:53:50.433659	-2.828841E+0	10/3/2021  19:53:50.433661	-1.991238E-1
